date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:38:11	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22a9559360f43005464172f3e1b82cc44c%22	https://shtheme.com/demosd/nowarch/?feed=rss2&p=32	D:/theme/shtheme.com/demosd/nowarch/indexd4c3.html	(from https://shtheme.com/demosd/nowarch/?portfolio=spacex-villa-in-new-york-2)
19:38:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Apr%202022%2012:39:22%20GMT	https://shtheme.com/demosd/nowarch/?p=32	D:/theme/shtheme.com/demosd/nowarch/index6c46.html	(from https://shtheme.com/demosd/nowarch/?portfolio=spacex-villa-in-new-york-2)
19:38:12	2422/2422	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:22%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fportfolio%3Dspacex-villa-in-new-york-2&format=xml	D:/theme/shtheme.com/demosd/nowarch/indexcb2f.php	(from https://shtheme.com/demosd/nowarch/?portfolio=spacex-villa-in-new-york-2)
19:38:12	6882/6882	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:23%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/posts/8	D:/theme/shtheme.com/demosd/nowarch/index4896.json	(from https://shtheme.com/demosd/nowarch/?p=8)
19:38:12	1461/1461	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a9559360f43005464172f3e1b82cc44c%22	https://shtheme.com/demosd/nowarch/?feed=rss2&p=8	D:/theme/shtheme.com/demosd/nowarch/indexf0a1.html	(from https://shtheme.com/demosd/nowarch/?p=8)
19:38:13	2646/2646	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:23%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fp%3D8	D:/theme/shtheme.com/demosd/nowarch/index27fb.json	(from https://shtheme.com/demosd/nowarch/?p=8)
19:38:13	2748/2748	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:24%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fp%3D8&format=xml	D:/theme/shtheme.com/demosd/nowarch/index692e.php	(from https://shtheme.com/demosd/nowarch/?p=8)
19:38:14	6885/6885	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:25%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/posts/13	D:/theme/shtheme.com/demosd/nowarch/index4807.json	(from https://shtheme.com/demosd/nowarch/?p=13)
19:38:14	1462/1462	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a9559360f43005464172f3e1b82cc44c%22	https://shtheme.com/demosd/nowarch/?feed=rss2&p=13	D:/theme/shtheme.com/demosd/nowarch/index4f03.html	(from https://shtheme.com/demosd/nowarch/?p=13)
19:38:14	31251/31251	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:25%20GMT	https://shtheme.com/demosd/nowarch/?p=8&replytocom=3	D:/theme/shtheme.com/demosd/nowarch/index8d86.html	(from https://shtheme.com/demosd/nowarch/?p=8)
19:38:15	2639/2639	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:26%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fp%3D13	D:/theme/shtheme.com/demosd/nowarch/index3bdf.json	(from https://shtheme.com/demosd/nowarch/?p=13)
19:38:16	2741/2741	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:26%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fp%3D13&format=xml	D:/theme/shtheme.com/demosd/nowarch/indexe170.php	(from https://shtheme.com/demosd/nowarch/?p=13)
19:38:16	6866/6866	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:27%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/posts/15	D:/theme/shtheme.com/demosd/nowarch/indexf04b.json	(from https://shtheme.com/demosd/nowarch/?p=15)
19:38:16	31374/31374	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:27%20GMT	https://shtheme.com/demosd/nowarch/?p=13&replytocom=4	D:/theme/shtheme.com/demosd/nowarch/indexcc9c.html	(from https://shtheme.com/demosd/nowarch/?p=13)
19:38:16	1454/1454	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a9559360f43005464172f3e1b82cc44c%22	https://shtheme.com/demosd/nowarch/?feed=rss2&p=15	D:/theme/shtheme.com/demosd/nowarch/index2466.html	(from https://shtheme.com/demosd/nowarch/?p=15)
19:38:17	2615/2615	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:27%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fp%3D15	D:/theme/shtheme.com/demosd/nowarch/index7b27.json	(from https://shtheme.com/demosd/nowarch/?p=15)
19:38:17	2717/2717	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:28%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fp%3D15&format=xml	D:/theme/shtheme.com/demosd/nowarch/index9029.php	(from https://shtheme.com/demosd/nowarch/?p=15)
19:38:18	6892/6892	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:29%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/posts/17	D:/theme/shtheme.com/demosd/nowarch/indexaeed.json	(from https://shtheme.com/demosd/nowarch/?p=17)
19:38:18	31359/31359	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:29%20GMT	https://shtheme.com/demosd/nowarch/?p=15&replytocom=5	D:/theme/shtheme.com/demosd/nowarch/index2d4a.html	(from https://shtheme.com/demosd/nowarch/?p=15)
19:38:18	1465/1465	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a9559360f43005464172f3e1b82cc44c%22	https://shtheme.com/demosd/nowarch/?feed=rss2&p=17	D:/theme/shtheme.com/demosd/nowarch/index4d88.html	(from https://shtheme.com/demosd/nowarch/?p=17)
19:38:18	2648/2648	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:29%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fp%3D17	D:/theme/shtheme.com/demosd/nowarch/indexe74a.json	(from https://shtheme.com/demosd/nowarch/?p=17)
19:38:19	2750/2750	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:30%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fp%3D17&format=xml	D:/theme/shtheme.com/demosd/nowarch/indexbafb.php	(from https://shtheme.com/demosd/nowarch/?p=17)
19:38:20	31381/31381	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:30%20GMT	https://shtheme.com/demosd/nowarch/?p=17&replytocom=6	D:/theme/shtheme.com/demosd/nowarch/index969d.html	(from https://shtheme.com/demosd/nowarch/?p=17)
19:38:21	10866/10866	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Feb%202022%2002:13:36%20GMT	https://shtheme.org/demosd/nowarchwp/wp-content/uploads/2022/01/logo.png	D:/theme/shtheme.org/demosd/nowarchwp/wp-content/uploads/2022/01/logo.png	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/js/custom.js?ver=5.9.3)
19:38:21	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-5fecfc90ed786b9;gz%22	https://shtheme.com/demosd/nowarch/Trident/	D:/theme/shtheme.com/demosd/nowarch/Trident/index.html	(from https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
19:38:21	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-5fecfc90ed786b9;gz%22	https://shtheme.com/demosd/nowarch/Gecko/	D:/theme/shtheme.com/demosd/nowarch/Gecko/index.html	(from https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
19:38:21	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-5fecfc90ed786b9;gz%22	https://shtheme.com/demosd/nowarch/Edge/	D:/theme/shtheme.com/demosd/nowarch/Edge/index.html	(from https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
19:38:22	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-5fecfc90ed786b9;gz%22	https://shtheme.com/demosd/nowarch/Firefox/	D:/theme/shtheme.com/demosd/nowarch/Firefox/index.html	(from https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
19:38:22	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-5fecfc90ed786b9;gz%22	https://shtheme.com/demosd/nowarch/Version/	D:/theme/shtheme.com/demosd/nowarch/Version/index.html	(from https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
19:38:22	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-5fecfc90ed786b9;gz%22	https://shtheme.com/demosd/nowarch/version/	D:/theme/shtheme.com/demosd/nowarch/version/index-2.html	(from https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
19:38:22	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-5fecfc90ed786b9;gz%22	https://shtheme.com/demosd/nowarch/-negative.svg	D:/theme/shtheme.com/demosd/nowarch/-negative.7a.delayed	(from https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.2.3)
19:38:24	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202022%2012:39:34%20GMT	http://www.duruthemes.com/idesign/Roboto-v3/css/plugins/owl.video.play.png	D:/theme/www.duruthemes.com/idesign/Roboto-v3/css/plugins/owl.video.play.7b.delayed	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/owl.carousel.min.css)
19:38:24	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-62383c18-d437b167c5482d65;gz%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/fonts/themify.eot	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/fonts/themify.eot	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/themify-icons.css)
19:38:25	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-62383c18-d437b167c5482d65;gz%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/fonts/themify.eot?	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/fonts/themifyd41d.eot	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/themify-icons.css)
19:38:25	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-62383c19-eeceb4ab6104a61d;;;%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/fonts/themify.woff	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/fonts/themify.woff	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/themify-icons.css)
19:38:25	78584/78584	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22132f8-62383c19-2b6ff399190dcd9;gz%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/fonts/themify.ttf	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/fonts/themify.ttf	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/themify-icons.css)
19:38:25	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	etag:%223931d-62383c19-6970d2751a8fa651;gz%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/fonts/themify.svg	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/fonts/themify.svg	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/themify-icons.css)
19:38:25	1779/1779	---M--	200	added ('OK')	image/png	etag:%226f3-62383c18-94fb62b668fc8d1b;;;%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/close.png	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/close.png	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/YouTubePopUp.css)
19:38:26	6869/6869	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:37%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/posts/21	D:/theme/shtheme.com/demosd/nowarch/index41af.json	(from https://shtheme.com/demosd/nowarch/?p=21)
19:38:26	1454/1454	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a9559360f43005464172f3e1b82cc44c%22	https://shtheme.com/demosd/nowarch/?feed=rss2&p=21	D:/theme/shtheme.com/demosd/nowarch/indexc6eb.html	(from https://shtheme.com/demosd/nowarch/?p=21)
19:38:26	2615/2615	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:37%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fp%3D21	D:/theme/shtheme.com/demosd/nowarch/indexee6a.json	(from https://shtheme.com/demosd/nowarch/?p=21)
19:38:27	2717/2717	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:38%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fp%3D21&format=xml	D:/theme/shtheme.com/demosd/nowarch/indexbc55.php	(from https://shtheme.com/demosd/nowarch/?p=21)
19:38:28	6886/6886	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:38%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/posts/19	D:/theme/shtheme.com/demosd/nowarch/index517d.json	(from https://shtheme.com/demosd/nowarch/?p=19)
19:38:28	1462/1462	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a9559360f43005464172f3e1b82cc44c%22	https://shtheme.com/demosd/nowarch/?feed=rss2&p=19	D:/theme/shtheme.com/demosd/nowarch/index63fc.html	(from https://shtheme.com/demosd/nowarch/?p=19)
19:38:28	31229/31229	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:38%20GMT	https://shtheme.com/demosd/nowarch/?p=21&replytocom=2	D:/theme/shtheme.com/demosd/nowarch/indexa0cb.html	(from https://shtheme.com/demosd/nowarch/?p=21)
19:38:29	2639/2639	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:40%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fp%3D19	D:/theme/shtheme.com/demosd/nowarch/indexfadf.json	(from https://shtheme.com/demosd/nowarch/?p=19)
19:38:30	2741/2741	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:40%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fp%3D19&format=xml	D:/theme/shtheme.com/demosd/nowarch/index6527.php	(from https://shtheme.com/demosd/nowarch/?p=19)
19:38:30	31375/31375	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:41%20GMT	https://shtheme.com/demosd/nowarch/?p=19&replytocom=7	D:/theme/shtheme.com/demosd/nowarch/index5144.html	(from https://shtheme.com/demosd/nowarch/?p=19)
19:38:30	32021/32021	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:41%20GMT	https://shtheme.com/demosd/nowarch/?page_id=25&paged=1	D:/theme/shtheme.com/demosd/nowarch/index3291.html	(from https://shtheme.com/demosd/nowarch/?page_id=25&paged=2)
19:38:30	730/730	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:41%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/categories/2	D:/theme/shtheme.com/demosd/nowarch/index04a2.json	(from https://shtheme.com/demosd/nowarch/?cat=2)
19:38:30	11285/11285	---MCZ	200	added ('OK')	application/rss+xml	etag:%22216bb1b9d3ef2a85148ab0479138137e%22	https://shtheme.com/demosd/nowarch/?feed=rss2&cat=2	D:/theme/shtheme.com/demosd/nowarch/indexb63a.html	(from https://shtheme.com/demosd/nowarch/?cat=2)
19:38:31	720/720	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:42%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/categories/4	D:/theme/shtheme.com/demosd/nowarch/index2c08.json	(from https://shtheme.com/demosd/nowarch/?cat=4)
19:38:31	11284/11284	---MCZ	200	added ('OK')	application/rss+xml	etag:%22216bb1b9d3ef2a85148ab0479138137e%22	https://shtheme.com/demosd/nowarch/?feed=rss2&cat=4	D:/theme/shtheme.com/demosd/nowarch/indexbbc0.html	(from https://shtheme.com/demosd/nowarch/?cat=4)
19:38:32	720/720	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:42%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/categories/3	D:/theme/shtheme.com/demosd/nowarch/index9eaf.json	(from https://shtheme.com/demosd/nowarch/?cat=3)
19:38:32	11285/11285	---MCZ	200	added ('OK')	application/rss+xml	etag:%22216bb1b9d3ef2a85148ab0479138137e%22	https://shtheme.com/demosd/nowarch/?feed=rss2&cat=3	D:/theme/shtheme.com/demosd/nowarch/index9020.html	(from https://shtheme.com/demosd/nowarch/?cat=3)
19:38:32	11293/11293	---MCZ	200	added ('OK')	application/rss+xml	etag:%22216bb1b9d3ef2a85148ab0479138137e%22	https://shtheme.com/demosd/nowarch/?feed=rss2&tag=3d-modelling	D:/theme/shtheme.com/demosd/nowarch/index959c.html	(from https://shtheme.com/demosd/nowarch/?tag=3d-modelling)
19:38:32	699/699	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:43%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/tags/10	D:/theme/shtheme.com/demosd/nowarch/indexb489.json	(from https://shtheme.com/demosd/nowarch/?tag=3d-modelling)
19:38:33	696/696	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:44%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/tags/6	D:/theme/shtheme.com/demosd/nowarch/index2240.json	(from https://shtheme.com/demosd/nowarch/?tag=architecture)
19:38:33	11288/11288	---MCZ	200	added ('OK')	application/rss+xml	etag:%22216bb1b9d3ef2a85148ab0479138137e%22	https://shtheme.com/demosd/nowarch/?feed=rss2&tag=architecture	D:/theme/shtheme.com/demosd/nowarch/indexa095.html	(from https://shtheme.com/demosd/nowarch/?tag=architecture)
19:38:34	681/681	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:44%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/tags/11	D:/theme/shtheme.com/demosd/nowarch/indexdd40.json	(from https://shtheme.com/demosd/nowarch/?tag=design)
19:38:34	11277/11277	---MCZ	200	added ('OK')	application/rss+xml	etag:%22216bb1b9d3ef2a85148ab0479138137e%22	https://shtheme.com/demosd/nowarch/?feed=rss2&tag=design	D:/theme/shtheme.com/demosd/nowarch/index2809.html	(from https://shtheme.com/demosd/nowarch/?tag=design)
19:38:34	684/684	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:45%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/tags/8	D:/theme/shtheme.com/demosd/nowarch/index9f80.json	(from https://shtheme.com/demosd/nowarch/?tag=exterior)
19:38:35	11284/11284	---M-Z	200	added ('OK')	application/rss+xml	etag:%22216bb1b9d3ef2a85148ab0479138137e%22	https://shtheme.com/demosd/nowarch/?feed=rss2&tag=exterior	D:/theme/shtheme.com/demosd/nowarch/index6c93.html	(from https://shtheme.com/demosd/nowarch/?tag=exterior)
19:38:35	11284/11284	---MCZ	200	added ('OK')	application/rss+xml	etag:%22216bb1b9d3ef2a85148ab0479138137e%22	https://shtheme.com/demosd/nowarch/?feed=rss2&tag=interior	D:/theme/shtheme.com/demosd/nowarch/index9bc9.html	(from https://shtheme.com/demosd/nowarch/?tag=interior)
19:38:35	684/684	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:46%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/tags/7	D:/theme/shtheme.com/demosd/nowarch/indexd901.json	(from https://shtheme.com/demosd/nowarch/?tag=interior)
19:38:36	681/681	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:46%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/tags/9	D:/theme/shtheme.com/demosd/nowarch/indexff1d.json	(from https://shtheme.com/demosd/nowarch/?tag=project)
19:38:36	11282/11282	---MCZ	200	added ('OK')	application/rss+xml	etag:%22216bb1b9d3ef2a85148ab0479138137e%22	https://shtheme.com/demosd/nowarch/?feed=rss2&tag=project	D:/theme/shtheme.com/demosd/nowarch/indexed40.html	(from https://shtheme.com/demosd/nowarch/?tag=project)
19:38:37	3756/3756	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:47%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/media/9	D:/theme/shtheme.com/demosd/nowarch/indexf2cf.json	(from https://shtheme.com/demosd/nowarch/?attachment_id=9)
19:38:37	23649/23649	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202022%2012:39:47%20GMT	https://shtheme.com/demosd/nowarch/?portfolio=brown-house-in-new-york%26feed=rss2	D:/theme/shtheme.com/demosd/nowarch/index5d48.html	(from https://shtheme.com/demosd/nowarch/?feed=rss2&p=31)
19:38:37	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22a9559360f43005464172f3e1b82cc44c%22	https://shtheme.com/demosd/nowarch/?feed=rss2&p=9	D:/theme/shtheme.com/demosd/nowarch/index57a0.html	(from https://shtheme.com/demosd/nowarch/?attachment_id=9)
19:38:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Apr%202022%2012:39:48%20GMT	https://shtheme.com/demosd/nowarch/?p=9	D:/theme/shtheme.com/demosd/nowarch/indexb5fb.html	(from https://shtheme.com/demosd/nowarch/?attachment_id=9)
19:38:38	2505/2505	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:48%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fattachment_id%3D9	D:/theme/shtheme.com/demosd/nowarch/indexf212.json	(from https://shtheme.com/demosd/nowarch/?attachment_id=9)
19:38:38	2607/2607	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:49%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fattachment_id%3D9&format=xml	D:/theme/shtheme.com/demosd/nowarch/indexa113.php	(from https://shtheme.com/demosd/nowarch/?attachment_id=9)
19:38:39	9525/9525	---M--	200	added ('OK')	image/jpeg	etag:%222535-62383c1b-78ddf25929c32be2;;;%22	https://shtheme.com/demosd/nowarch/wp-content/uploads/2022/01/1-300x169.jpg	D:/theme/shtheme.com/demosd/nowarch/wp-content/uploads/2022/01/1-300x169.jpg	(from https://shtheme.com/demosd/nowarch/?attachment_id=9)
19:38:39	3760/3760	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:50%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/media/10	D:/theme/shtheme.com/demosd/nowarch/index9a69.json	(from https://shtheme.com/demosd/nowarch/?attachment_id=10)
19:38:39	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22a9559360f43005464172f3e1b82cc44c%22	https://shtheme.com/demosd/nowarch/?feed=rss2&p=10	D:/theme/shtheme.com/demosd/nowarch/index5045.html	(from https://shtheme.com/demosd/nowarch/?attachment_id=10)
19:38:40	2507/2507	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:50%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fattachment_id%3D10	D:/theme/shtheme.com/demosd/nowarch/index9f5b.json	(from https://shtheme.com/demosd/nowarch/?attachment_id=10)
19:38:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Apr%202022%2012:39:51%20GMT	https://shtheme.com/demosd/nowarch/?p=10	D:/theme/shtheme.com/demosd/nowarch/index64b4.html	(from https://shtheme.com/demosd/nowarch/?attachment_id=10)
19:38:40	2609/2609	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:51%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fattachment_id%3D10&format=xml	D:/theme/shtheme.com/demosd/nowarch/index458a.php	(from https://shtheme.com/demosd/nowarch/?attachment_id=10)
